"Duplicate ID","Duplicate score","subject","type","label","comment","abstract","long","lat","long_round","lat_round"
"27","100","http://dbpedia.org/resource/Sonora,_California","http://dbpedia.org/resource/California","Sonora, California","Not to be confused with Sonoma, California.Sonora is the county seat of Tuolumne County, California. The city population was 4,903 during the 2010 Census, up from 4,423 during the 2000 Census. Sonora is the only incorporated community in Tuolumne County.","Not to be confused with Sonoma, California. Sonora is the county seat of Tuolumne County, California. The city population was 4,903 during the 2010 Census, up from 4,423 during the 2000 Census. Sonora is the only incorporated community in Tuolumne County.","-120.3816680908203","37.98435974121094","-120.38","37.98"
"27","100","http://dbpedia.org/resource/Sonora,_California","http://dbpedia.org/resource/California","Sonora, California","Not to be confused with Sonoma, California.Sonora is the county seat of Tuolumne County, California. The city population was 4,903 during the 2010 Census, up from 4,423 during the 2000 Census. Sonora is the only incorporated community in Tuolumne County.","Not to be confused with Sonoma, California. Sonora is the county seat of Tuolumne County, California. The city population was 4,903 during the 2010 Census, up from 4,423 during the 2000 Census. Sonora is the only incorporated community in Tuolumne County.","-120.3816680908203","37.98444366455078","-120.38","37.98"
"28","0","http://dbpedia.org/resource/Valley_Center,_California","http://dbpedia.org/resource/Census-designated_place","Valley Center, California","Valley Center is a census-designated place (CDP) in North San Diego County, California. The population was 3,277 at the 2010 census, up from 1,865 at the 2000 census.","Valley Center is a census-designated place (CDP) in North San Diego County, California. The population was 3,277 at the 2010 census, up from 1,865 at the 2000 census.","-117.0142593383789","33.24048614501953","-117.01","33.24"
"28","100","http://dbpedia.org/resource/Valley_Center,_California","http://dbpedia.org/resource/Census-designated_place","Valley Center, California","Valley Center is a census-designated place (CDP) in North San Diego County, California. The population was 3,277 at the 2010 census, up from 1,865 at the 2000 census.","Valley Center is a census-designated place (CDP) in North San Diego County, California. The population was 3,277 at the 2010 census, up from 1,865 at the 2000 census.","-117.0142593383789","33.24055480957031","-117.01","33.24"
"28","100","http://dbpedia.org/resource/Valley_Center,_California","http://dbpedia.org/resource/Census-designated_place","Valley Center, California","Valley Center is a census-designated place (CDP) in North San Diego County, California. The population was 3,277 at the 2010 census, up from 1,865 at the 2000 census.","Valley Center is a census-designated place (CDP) in North San Diego County, California. The population was 3,277 at the 2010 census, up from 1,865 at the 2000 census.","-117.0141677856445","33.24048614501953","-117.01","33.24"
"28","100","http://dbpedia.org/resource/Valley_Center,_California","http://dbpedia.org/resource/Census-designated_place","Valley Center, California","Valley Center is a census-designated place (CDP) in North San Diego County, California. The population was 3,277 at the 2010 census, up from 1,865 at the 2000 census.","Valley Center is a census-designated place (CDP) in North San Diego County, California. The population was 3,277 at the 2010 census, up from 1,865 at the 2000 census.","-117.0141677856445","33.24055480957031","-117.01","33.24"
"29","0","http://dbpedia.org/resource/Vallecito,_San_Diego_County,_California","http://dbpedia.org/resource/Park","Vallecito, San Diego County, California","Vallecito, in San Diego County, California is an oasis of cienegas and salt grass along Vallecito Creek and a former settlement on the edge of the Colorado Desert in the Vallecito Valley. Vallecito its Spanish name is translated as ""little valley"". Vallecito was located at the apex of the gap in the Carrizo Badlands created by Carrizo Creek and its wash in its lower reach, to which Vallecito Creek is a tributary. The springs of Vallecito like many in the vicinity are a product of the faults that run along the base of the Peninsular Ranges to the west.","Vallecito, in San Diego County, California is an oasis of cienegas and salt grass along Vallecito Creek and a former settlement on the edge of the Colorado Desert in the Vallecito Valley. Vallecito its Spanish name is translated as ""little valley"". Vallecito was located at the apex of the gap in the Carrizo Badlands created by Carrizo Creek and its wash in its lower reach, to which Vallecito Creek is a tributary. The springs of Vallecito like many in the vicinity are a product of the faults that run along the base of the Peninsular Ranges to the west. Once a seasonal village of the native Kumeyaay people, on a trail across the desert from the Colorado River, this oasis, became a crucial stopping place for Spanish and then Mexican travelers to recover from the desert crossing between Sonora and New Mexico to California. Later it also served the same function for American soldiers, 49ers and their herds of animals being driven to the goldfeilds on the Southern Emigrant Trail. The non native settlement of the site began in 1850, as a camp with a one room sod warehouse as the U.S. Army Depot Vallecito for the supply of Fort Yuma. It was later increased in size and became a store, a stage station, and a ranch house. Eventually reduced to ruins, the Station house was restored in 1934 and is now the site of a San Diego County Park.","-116.3502807617188","32.97611236572266","-116.35","32.98"
"29","100","http://dbpedia.org/resource/Vallecito,_San_Diego_County,_California","http://dbpedia.org/resource/Park","Vallecito, San Diego County, California","Vallecito, in San Diego County, California is an oasis of cienegas and salt grass along Vallecito Creek and a former settlement on the edge of the Colorado Desert in the Vallecito Valley. Vallecito its Spanish name is translated as ""little valley"". Vallecito was located at the apex of the gap in the Carrizo Badlands created by Carrizo Creek and its wash in its lower reach, to which Vallecito Creek is a tributary. The springs of Vallecito like many in the vicinity are a product of the faults that run along the base of the Peninsular Ranges to the west.","Vallecito, in San Diego County, California is an oasis of cienegas and salt grass along Vallecito Creek and a former settlement on the edge of the Colorado Desert in the Vallecito Valley. Vallecito its Spanish name is translated as ""little valley"". Vallecito was located at the apex of the gap in the Carrizo Badlands created by Carrizo Creek and its wash in its lower reach, to which Vallecito Creek is a tributary. The springs of Vallecito like many in the vicinity are a product of the faults that run along the base of the Peninsular Ranges to the west. Once a seasonal village of the native Kumeyaay people, on a trail across the desert from the Colorado River, this oasis, became a crucial stopping place for Spanish and then Mexican travelers to recover from the desert crossing between Sonora and New Mexico to California. Later it also served the same function for American soldiers, 49ers and their herds of animals being driven to the goldfeilds on the Southern Emigrant Trail. The non native settlement of the site began in 1850, as a camp with a one room sod warehouse as the U.S. Army Depot Vallecito for the supply of Fort Yuma. It was later increased in size and became a store, a stage station, and a ranch house. Eventually reduced to ruins, the Station house was restored in 1934 and is now the site of a San Diego County Park.","-116.3499984741211","32.97611236572266","-116.35","32.98"
"29","100","http://dbpedia.org/resource/Vallecito,_San_Diego_County,_California","http://dbpedia.org/resource/Park","Vallecito, San Diego County, California","Vallecito, in San Diego County, California is an oasis of cienegas and salt grass along Vallecito Creek and a former settlement on the edge of the Colorado Desert in the Vallecito Valley. Vallecito its Spanish name is translated as ""little valley"". Vallecito was located at the apex of the gap in the Carrizo Badlands created by Carrizo Creek and its wash in its lower reach, to which Vallecito Creek is a tributary. The springs of Vallecito like many in the vicinity are a product of the faults that run along the base of the Peninsular Ranges to the west.","Vallecito, in San Diego County, California is an oasis of cienegas and salt grass along Vallecito Creek and a former settlement on the edge of the Colorado Desert in the Vallecito Valley. Vallecito its Spanish name is translated as ""little valley"". Vallecito was located at the apex of the gap in the Carrizo Badlands created by Carrizo Creek and its wash in its lower reach, to which Vallecito Creek is a tributary. The springs of Vallecito like many in the vicinity are a product of the faults that run along the base of the Peninsular Ranges to the west. Once a seasonal village of the native Kumeyaay people, on a trail across the desert from the Colorado River, this oasis, became a crucial stopping place for Spanish and then Mexican travelers to recover from the desert crossing between Sonora and New Mexico to California. Later it also served the same function for American soldiers, 49ers and their herds of animals being driven to the goldfeilds on the Southern Emigrant Trail. The non native settlement of the site began in 1850, as a camp with a one room sod warehouse as the U.S. Army Depot Vallecito for the supply of Fort Yuma. It was later increased in size and became a store, a stage station, and a ranch house. Eventually reduced to ruins, the Station house was restored in 1934 and is now the site of a San Diego County Park.","-116.3502807617188","32.97583389282227","-116.35","32.98"
"29","100","http://dbpedia.org/resource/Vallecito,_San_Diego_County,_California","http://dbpedia.org/resource/Park","Vallecito, San Diego County, California","Vallecito, in San Diego County, California is an oasis of cienegas and salt grass along Vallecito Creek and a former settlement on the edge of the Colorado Desert in the Vallecito Valley. Vallecito its Spanish name is translated as ""little valley"". Vallecito was located at the apex of the gap in the Carrizo Badlands created by Carrizo Creek and its wash in its lower reach, to which Vallecito Creek is a tributary. The springs of Vallecito like many in the vicinity are a product of the faults that run along the base of the Peninsular Ranges to the west.","Vallecito, in San Diego County, California is an oasis of cienegas and salt grass along Vallecito Creek and a former settlement on the edge of the Colorado Desert in the Vallecito Valley. Vallecito its Spanish name is translated as ""little valley"". Vallecito was located at the apex of the gap in the Carrizo Badlands created by Carrizo Creek and its wash in its lower reach, to which Vallecito Creek is a tributary. The springs of Vallecito like many in the vicinity are a product of the faults that run along the base of the Peninsular Ranges to the west. Once a seasonal village of the native Kumeyaay people, on a trail across the desert from the Colorado River, this oasis, became a crucial stopping place for Spanish and then Mexican travelers to recover from the desert crossing between Sonora and New Mexico to California. Later it also served the same function for American soldiers, 49ers and their herds of animals being driven to the goldfeilds on the Southern Emigrant Trail. The non native settlement of the site began in 1850, as a camp with a one room sod warehouse as the U.S. Army Depot Vallecito for the supply of Fort Yuma. It was later increased in size and became a store, a stage station, and a ranch house. Eventually reduced to ruins, the Station house was restored in 1934 and is now the site of a San Diego County Park.","-116.3499984741211","32.97583389282227","-116.35","32.98"
"30","0","http://dbpedia.org/resource/Rancho_Tehama_Reserve,_California","http://dbpedia.org/resource/Census-designated_place","Rancho Tehama Reserve, California","Rancho Tehama Reserve is a census-designated place (CDP) in Tehama County, California, United States. The population was 1,485 at the 2010 census, up from 1,406 at the 2000 census. Wired telephone numbers in this locale follow the pattern (530) 585-xxxx.Rancho Tehama Airport, National Geographic Names Database feature ID 1653862, is located at 40?00?57?N122?23?23?W? / ?40.01583?N 122.38972?W in the same vicinity as other references to the community.","Rancho Tehama Reserve is a census-designated place (CDP) in Tehama County, California, United States. The population was 1,485 at the 2010 census, up from 1,406 at the 2000 census. Wired telephone numbers in this locale follow the pattern (530) 585-xxxx. Rancho Tehama Airport, National Geographic Names Database feature ID 1653862, is located at 40?00?57?N122?23?23?W? / ?40.01583?N 122.38972?W in the same vicinity as other references to the community.","-122.4258346557617","40.008056640625","-122.43","40.01"
"30","100","http://dbpedia.org/resource/Rancho_Tehama_Reserve,_California","http://dbpedia.org/resource/Census-designated_place","Rancho Tehama Reserve, California","Rancho Tehama Reserve is a census-designated place (CDP) in Tehama County, California, United States. The population was 1,485 at the 2010 census, up from 1,406 at the 2000 census. Wired telephone numbers in this locale follow the pattern (530) 585-xxxx.Rancho Tehama Airport, National Geographic Names Database feature ID 1653862, is located at 40?00?57?N122?23?23?W? / ?40.01583?N 122.38972?W in the same vicinity as other references to the community.","Rancho Tehama Reserve is a census-designated place (CDP) in Tehama County, California, United States. The population was 1,485 at the 2010 census, up from 1,406 at the 2000 census. Wired telephone numbers in this locale follow the pattern (530) 585-xxxx. Rancho Tehama Airport, National Geographic Names Database feature ID 1653862, is located at 40?00?57?N122?23?23?W? / ?40.01583?N 122.38972?W in the same vicinity as other references to the community.","-122.4258346557617","40.01583480834961","-122.43","40.02"
"30","100","http://dbpedia.org/resource/Rancho_Tehama_Reserve,_California","http://dbpedia.org/resource/Census-designated_place","Rancho Tehama Reserve, California","Rancho Tehama Reserve is a census-designated place (CDP) in Tehama County, California, United States. The population was 1,485 at the 2010 census, up from 1,406 at the 2000 census. Wired telephone numbers in this locale follow the pattern (530) 585-xxxx.Rancho Tehama Airport, National Geographic Names Database feature ID 1653862, is located at 40?00?57?N122?23?23?W? / ?40.01583?N 122.38972?W in the same vicinity as other references to the community.","Rancho Tehama Reserve is a census-designated place (CDP) in Tehama County, California, United States. The population was 1,485 at the 2010 census, up from 1,406 at the 2000 census. Wired telephone numbers in this locale follow the pattern (530) 585-xxxx. Rancho Tehama Airport, National Geographic Names Database feature ID 1653862, is located at 40?00?57?N122?23?23?W? / ?40.01583?N 122.38972?W in the same vicinity as other references to the community.","-122.3897247314453","40.008056640625","-122.39","40.01"
"30","100","http://dbpedia.org/resource/Rancho_Tehama_Reserve,_California","http://dbpedia.org/resource/Census-designated_place","Rancho Tehama Reserve, California","Rancho Tehama Reserve is a census-designated place (CDP) in Tehama County, California, United States. The population was 1,485 at the 2010 census, up from 1,406 at the 2000 census. Wired telephone numbers in this locale follow the pattern (530) 585-xxxx.Rancho Tehama Airport, National Geographic Names Database feature ID 1653862, is located at 40?00?57?N122?23?23?W? / ?40.01583?N 122.38972?W in the same vicinity as other references to the community.","Rancho Tehama Reserve is a census-designated place (CDP) in Tehama County, California, United States. The population was 1,485 at the 2010 census, up from 1,406 at the 2000 census. Wired telephone numbers in this locale follow the pattern (530) 585-xxxx. Rancho Tehama Airport, National Geographic Names Database feature ID 1653862, is located at 40?00?57?N122?23?23?W? / ?40.01583?N 122.38972?W in the same vicinity as other references to the community.","-122.3897247314453","40.01583480834961","-122.39","40.02"
"31","0","http://dbpedia.org/resource/Bellflower,_California","http://dbpedia.org/resource/California","Bellflower, California","Bellflower is a city in Los Angeles County, California, and is a suburb of Los Angeles. It was incorporated on September 3, 1957. As of the 2010 census, the city had a total population of 76,616, up from 72,878 at the 2000 census.The city was founded by F.E. Woodruff in 1906 and originally named Somerset in 1909 when the post office was established. However, the Post Office Department rejected the name because there was a town named Somerset in Colorado. The present name is derived from the bellefleur apple, which was grown in local orchards during the early 1900s.","Bellflower is a city in Los Angeles County, California, and is a suburb of Los Angeles. It was incorporated on September 3, 1957. As of the 2010 census, the city had a total population of 76,616, up from 72,878 at the 2000 census. The city was founded by F.E. Woodruff in 1906 and originally named Somerset in 1909 when the post office was established. However, the Post Office Department rejected the name because there was a town named Somerset in Colorado. The present name is derived from the bellefleur apple, which was grown in local orchards during the early 1900s. Originally settled by small communities of dairy farmers of Dutch, Japanese, and Portuguese descent, Bellflower and neighboring Paramount served first as the apple and later the milk production centers for Southern California until soaring post-World War II property values and threatened annexations by Los Angeles led by real-estate syndicates forced most of the farmers to move several miles east to the Dairy Valley/Dairyland/Dairy City area (now the cities of Cerritos, La Palma, and Cypress). These farms were in turn divided up into large housing divisions for Los Angeles's growing, middle-class White American population which worked in the region's high-tech, skilled industrial, and service positions. From the 1950s through the late 1960s, Bellflower Boulevard, the city's main thoroughfare, was a thriving commercial strip for shopping. Numerous retail and franchise restaurant firms began on this street, which also featured middle- and high-end boutiques, arts and crafts shops, and other small shopkeeps alongside larger department stores and banks.","-118.1275024414062","33.88805389404297","-118.13","33.89"
"31","100","http://dbpedia.org/resource/Bellflower,_California","http://dbpedia.org/resource/California","Bellflower, California","Bellflower is a city in Los Angeles County, California, and is a suburb of Los Angeles. It was incorporated on September 3, 1957. As of the 2010 census, the city had a total population of 76,616, up from 72,878 at the 2000 census.The city was founded by F.E. Woodruff in 1906 and originally named Somerset in 1909 when the post office was established. However, the Post Office Department rejected the name because there was a town named Somerset in Colorado. The present name is derived from the bellefleur apple, which was grown in local orchards during the early 1900s.","Bellflower is a city in Los Angeles County, California, and is a suburb of Los Angeles. It was incorporated on September 3, 1957. As of the 2010 census, the city had a total population of 76,616, up from 72,878 at the 2000 census. The city was founded by F.E. Woodruff in 1906 and originally named Somerset in 1909 when the post office was established. However, the Post Office Department rejected the name because there was a town named Somerset in Colorado. The present name is derived from the bellefleur apple, which was grown in local orchards during the early 1900s. Originally settled by small communities of dairy farmers of Dutch, Japanese, and Portuguese descent, Bellflower and neighboring Paramount served first as the apple and later the milk production centers for Southern California until soaring post-World War II property values and threatened annexations by Los Angeles led by real-estate syndicates forced most of the farmers to move several miles east to the Dairy Valley/Dairyland/Dairy City area (now the cities of Cerritos, La Palma, and Cypress). These farms were in turn divided up into large housing divisions for Los Angeles's growing, middle-class White American population which worked in the region's high-tech, skilled industrial, and service positions. From the 1950s through the late 1960s, Bellflower Boulevard, the city's main thoroughfare, was a thriving commercial strip for shopping. Numerous retail and franchise restaurant firms began on this street, which also featured middle- and high-end boutiques, arts and crafts shops, and other small shopkeeps alongside larger department stores and banks.","-118.1275024414062","33.88816452026367","-118.13","33.89"
"31","100","http://dbpedia.org/resource/Bellflower,_California","http://dbpedia.org/resource/California","Bellflower, California","Bellflower is a city in Los Angeles County, California, and is a suburb of Los Angeles. It was incorporated on September 3, 1957. As of the 2010 census, the city had a total population of 76,616, up from 72,878 at the 2000 census.The city was founded by F.E. Woodruff in 1906 and originally named Somerset in 1909 when the post office was established. However, the Post Office Department rejected the name because there was a town named Somerset in Colorado. The present name is derived from the bellefleur apple, which was grown in local orchards during the early 1900s.","Bellflower is a city in Los Angeles County, California, and is a suburb of Los Angeles. It was incorporated on September 3, 1957. As of the 2010 census, the city had a total population of 76,616, up from 72,878 at the 2000 census. The city was founded by F.E. Woodruff in 1906 and originally named Somerset in 1909 when the post office was established. However, the Post Office Department rejected the name because there was a town named Somerset in Colorado. The present name is derived from the bellefleur apple, which was grown in local orchards during the early 1900s. Originally settled by small communities of dairy farmers of Dutch, Japanese, and Portuguese descent, Bellflower and neighboring Paramount served first as the apple and later the milk production centers for Southern California until soaring post-World War II property values and threatened annexations by Los Angeles led by real-estate syndicates forced most of the farmers to move several miles east to the Dairy Valley/Dairyland/Dairy City area (now the cities of Cerritos, La Palma, and Cypress). These farms were in turn divided up into large housing divisions for Los Angeles's growing, middle-class White American population which worked in the region's high-tech, skilled industrial, and service positions. From the 1950s through the late 1960s, Bellflower Boulevard, the city's main thoroughfare, was a thriving commercial strip for shopping. Numerous retail and franchise restaurant firms began on this street, which also featured middle- and high-end boutiques, arts and crafts shops, and other small shopkeeps alongside larger department stores and banks.","-118.1276016235352","33.88805389404297","-118.13","33.89"
"31","100","http://dbpedia.org/resource/Bellflower,_California","http://dbpedia.org/resource/California","Bellflower, California","Bellflower is a city in Los Angeles County, California, and is a suburb of Los Angeles. It was incorporated on September 3, 1957. As of the 2010 census, the city had a total population of 76,616, up from 72,878 at the 2000 census.The city was founded by F.E. Woodruff in 1906 and originally named Somerset in 1909 when the post office was established. However, the Post Office Department rejected the name because there was a town named Somerset in Colorado. The present name is derived from the bellefleur apple, which was grown in local orchards during the early 1900s.","Bellflower is a city in Los Angeles County, California, and is a suburb of Los Angeles. It was incorporated on September 3, 1957. As of the 2010 census, the city had a total population of 76,616, up from 72,878 at the 2000 census. The city was founded by F.E. Woodruff in 1906 and originally named Somerset in 1909 when the post office was established. However, the Post Office Department rejected the name because there was a town named Somerset in Colorado. The present name is derived from the bellefleur apple, which was grown in local orchards during the early 1900s. Originally settled by small communities of dairy farmers of Dutch, Japanese, and Portuguese descent, Bellflower and neighboring Paramount served first as the apple and later the milk production centers for Southern California until soaring post-World War II property values and threatened annexations by Los Angeles led by real-estate syndicates forced most of the farmers to move several miles east to the Dairy Valley/Dairyland/Dairy City area (now the cities of Cerritos, La Palma, and Cypress). These farms were in turn divided up into large housing divisions for Los Angeles's growing, middle-class White American population which worked in the region's high-tech, skilled industrial, and service positions. From the 1950s through the late 1960s, Bellflower Boulevard, the city's main thoroughfare, was a thriving commercial strip for shopping. Numerous retail and franchise restaurant firms began on this street, which also featured middle- and high-end boutiques, arts and crafts shops, and other small shopkeeps alongside larger department stores and banks.","-118.1276016235352","33.88816452026367","-118.13","33.89"
"32","0","http://dbpedia.org/resource/Coachella,_California","http://dbpedia.org/resource/California","Coachella, California","Coachella (/ko??t??l?/, /ko?.??t??l?/) is a city in Riverside County, California; it is the easternmost city in the region collectively known as the Coachella Valley (or the Palm Springs area). It is located 28 miles (45 km) east of Palm Springs, 72 miles (116 km) east of Riverside, and 130 miles (210 km) east of Los Angeles.The eastern half of the Coachella valley is below sea level, and the area's average elevation is 68 feet (35 m) below sea level. The Salton Sea, a saltwater lake located about 10 miles (16 km) South of Coachella, lies 227 feet (69 m) below sea level.","Coachella (/ko??t??l?/, /ko?.??t??l?/) is a city in Riverside County, California; it is the easternmost city in the region collectively known as the Coachella Valley (or the Palm Springs area). It is located 28 miles (45 km) east of Palm Springs, 72 miles (116 km) east of Riverside, and 130 miles (210 km) east of Los Angeles. Known as the ""City of Eternal Sunshine"", Coachella is largely a rural and agricultural based community in the desert and one of the state's fastest growing cities in the late 20th century. When it first incorporated back in 1946, it had 1,000 residents, but the population was 40,704 at the 2010 census. The eastern half of the Coachella valley is below sea level, and the area's average elevation is 68 feet (35 m) below sea level. The Salton Sea, a saltwater lake located about 10 miles (16 km) South of Coachella, lies 227 feet (69 m) below sea level. The city also lends its name to the Coachella grapefruit; the town's stretch of State Route 111 is named Grapefruit Boulevard in its honor. Harrison Street or State Route 86 is declared historic U.S. Route 99, the major thoroughfare that connects with Interstate 10 a few miles north of town.","-116.1744842529297","33.679443359375","-116.17","33.68"
"32","100","http://dbpedia.org/resource/Coachella,_California","http://dbpedia.org/resource/California","Coachella, California","Coachella (/ko??t??l?/, /ko?.??t??l?/) is a city in Riverside County, California; it is the easternmost city in the region collectively known as the Coachella Valley (or the Palm Springs area). It is located 28 miles (45 km) east of Palm Springs, 72 miles (116 km) east of Riverside, and 130 miles (210 km) east of Los Angeles.The eastern half of the Coachella valley is below sea level, and the area's average elevation is 68 feet (35 m) below sea level. The Salton Sea, a saltwater lake located about 10 miles (16 km) South of Coachella, lies 227 feet (69 m) below sea level.","Coachella (/ko??t??l?/, /ko?.??t??l?/) is a city in Riverside County, California; it is the easternmost city in the region collectively known as the Coachella Valley (or the Palm Springs area). It is located 28 miles (45 km) east of Palm Springs, 72 miles (116 km) east of Riverside, and 130 miles (210 km) east of Los Angeles. Known as the ""City of Eternal Sunshine"", Coachella is largely a rural and agricultural based community in the desert and one of the state's fastest growing cities in the late 20th century. When it first incorporated back in 1946, it had 1,000 residents, but the population was 40,704 at the 2010 census. The eastern half of the Coachella valley is below sea level, and the area's average elevation is 68 feet (35 m) below sea level. The Salton Sea, a saltwater lake located about 10 miles (16 km) South of Coachella, lies 227 feet (69 m) below sea level. The city also lends its name to the Coachella grapefruit; the town's stretch of State Route 111 is named Grapefruit Boulevard in its honor. Harrison Street or State Route 86 is declared historic U.S. Route 99, the major thoroughfare that connects with Interstate 10 a few miles north of town.","-116.1744842529297","33.67952346801758","-116.17","33.68"
"32","100","http://dbpedia.org/resource/Coachella,_California","http://dbpedia.org/resource/California","Coachella, California","Coachella (/ko??t??l?/, /ko?.??t??l?/) is a city in Riverside County, California; it is the easternmost city in the region collectively known as the Coachella Valley (or the Palm Springs area). It is located 28 miles (45 km) east of Palm Springs, 72 miles (116 km) east of Riverside, and 130 miles (210 km) east of Los Angeles.The eastern half of the Coachella valley is below sea level, and the area's average elevation is 68 feet (35 m) below sea level. The Salton Sea, a saltwater lake located about 10 miles (16 km) South of Coachella, lies 227 feet (69 m) below sea level.","Coachella (/ko??t??l?/, /ko?.??t??l?/) is a city in Riverside County, California; it is the easternmost city in the region collectively known as the Coachella Valley (or the Palm Springs area). It is located 28 miles (45 km) east of Palm Springs, 72 miles (116 km) east of Riverside, and 130 miles (210 km) east of Los Angeles. Known as the ""City of Eternal Sunshine"", Coachella is largely a rural and agricultural based community in the desert and one of the state's fastest growing cities in the late 20th century. When it first incorporated back in 1946, it had 1,000 residents, but the population was 40,704 at the 2010 census. The eastern half of the Coachella valley is below sea level, and the area's average elevation is 68 feet (35 m) below sea level. The Salton Sea, a saltwater lake located about 10 miles (16 km) South of Coachella, lies 227 feet (69 m) below sea level. The city also lends its name to the Coachella grapefruit; the town's stretch of State Route 111 is named Grapefruit Boulevard in its honor. Harrison Street or State Route 86 is declared historic U.S. Route 99, the major thoroughfare that connects with Interstate 10 a few miles north of town.","-116.174446105957","33.679443359375","-116.17","33.68"
"32","100","http://dbpedia.org/resource/Coachella,_California","http://dbpedia.org/resource/California","Coachella, California","Coachella (/ko??t??l?/, /ko?.??t??l?/) is a city in Riverside County, California; it is the easternmost city in the region collectively known as the Coachella Valley (or the Palm Springs area). It is located 28 miles (45 km) east of Palm Springs, 72 miles (116 km) east of Riverside, and 130 miles (210 km) east of Los Angeles.The eastern half of the Coachella valley is below sea level, and the area's average elevation is 68 feet (35 m) below sea level. The Salton Sea, a saltwater lake located about 10 miles (16 km) South of Coachella, lies 227 feet (69 m) below sea level.","Coachella (/ko??t??l?/, /ko?.??t??l?/) is a city in Riverside County, California; it is the easternmost city in the region collectively known as the Coachella Valley (or the Palm Springs area). It is located 28 miles (45 km) east of Palm Springs, 72 miles (116 km) east of Riverside, and 130 miles (210 km) east of Los Angeles. Known as the ""City of Eternal Sunshine"", Coachella is largely a rural and agricultural based community in the desert and one of the state's fastest growing cities in the late 20th century. When it first incorporated back in 1946, it had 1,000 residents, but the population was 40,704 at the 2010 census. The eastern half of the Coachella valley is below sea level, and the area's average elevation is 68 feet (35 m) below sea level. The Salton Sea, a saltwater lake located about 10 miles (16 km) South of Coachella, lies 227 feet (69 m) below sea level. The city also lends its name to the Coachella grapefruit; the town's stretch of State Route 111 is named Grapefruit Boulevard in its honor. Harrison Street or State Route 86 is declared historic U.S. Route 99, the major thoroughfare that connects with Interstate 10 a few miles north of town.","-116.174446105957","33.67952346801758","-116.17","33.68"
"33","0","http://dbpedia.org/resource/French_Corral,_California","http://dbpedia.org/resource/Unincorporated_area","French Corral, California","French Corral is an unincorporated community in Nevada County, California, United States, 5 miles (8.0 km) off State Route 49 via Pleasant Valley Road, and 9 miles (14 km) northwest of Nevada City.It was one of the first of several historic California gold rush mining camps along the San Juan Ridge. The name was literal as the town grew around a mule corral built by the first settler in the area, a Frenchman, in 1849. It had a post office during the period of 1859 through 1945.Few original structures remain besides an old Wells Fargo Bank building.","French Corral is an unincorporated community in Nevada County, California, United States, 5 miles (8.0 km) off State Route 49 via Pleasant Valley Road, and 9 miles (14 km) northwest of Nevada City. It was one of the first of several historic California gold rush mining camps along the San Juan Ridge. The name was literal as the town grew around a mule corral built by the first settler in the area, a Frenchman, in 1849. It had a post office during the period of 1859 through 1945. Few original structures remain besides an old Wells Fargo Bank building.","-121.1613922119141","39.30611038208008","-121.16","39.31"
"33","100","http://dbpedia.org/resource/French_Corral,_California","http://dbpedia.org/resource/Unincorporated_area","French Corral, California","French Corral is an unincorporated community in Nevada County, California, United States, 5 miles (8.0 km) off State Route 49 via Pleasant Valley Road, and 9 miles (14 km) northwest of Nevada City.It was one of the first of several historic California gold rush mining camps along the San Juan Ridge. The name was literal as the town grew around a mule corral built by the first settler in the area, a Frenchman, in 1849. It had a post office during the period of 1859 through 1945.Few original structures remain besides an old Wells Fargo Bank building.","French Corral is an unincorporated community in Nevada County, California, United States, 5 miles (8.0 km) off State Route 49 via Pleasant Valley Road, and 9 miles (14 km) northwest of Nevada City. It was one of the first of several historic California gold rush mining camps along the San Juan Ridge. The name was literal as the town grew around a mule corral built by the first settler in the area, a Frenchman, in 1849. It had a post office during the period of 1859 through 1945. Few original structures remain besides an old Wells Fargo Bank building.","-121.1602783203125","39.30611038208008","-121.16","39.31"
"34","0","http://dbpedia.org/resource/Daggett,_California","http://dbpedia.org/resource/Unincorporated_area","Daggett, California","Daggett is an unincorporated community located in San Bernardino County, California in the United States. The town is located on Interstate 40 ten miles (16 km) East of Barstow. The town has a population of about 200. The ZIP code is 92327 and the community is inside area code 760.","Daggett is an unincorporated community located in San Bernardino County, California in the United States. The town is located on Interstate 40 ten miles (16 km) East of Barstow. The town has a population of about 200. The ZIP code is 92327 and the community is inside area code 760.","-116.888053894043","34.86333465576172","-116.89","34.86"
"34","100","http://dbpedia.org/resource/Daggett,_California","http://dbpedia.org/resource/Unincorporated_area","Daggett, California","Daggett is an unincorporated community located in San Bernardino County, California in the United States. The town is located on Interstate 40 ten miles (16 km) East of Barstow. The town has a population of about 200. The ZIP code is 92327 and the community is inside area code 760.","Daggett is an unincorporated community located in San Bernardino County, California in the United States. The town is located on Interstate 40 ten miles (16 km) East of Barstow. The town has a population of about 200. The ZIP code is 92327 and the community is inside area code 760.","-116.879997253418","34.86333465576172","-116.88","34.86"
"34","100","http://dbpedia.org/resource/Daggett,_California","http://dbpedia.org/resource/Unincorporated_area","Daggett, California","Daggett is an unincorporated community located in San Bernardino County, California in the United States. The town is located on Interstate 40 ten miles (16 km) East of Barstow. The town has a population of about 200. The ZIP code is 92327 and the community is inside area code 760.","Daggett is an unincorporated community located in San Bernardino County, California in the United States. The town is located on Interstate 40 ten miles (16 km) East of Barstow. The town has a population of about 200. The ZIP code is 92327 and the community is inside area code 760.","-116.879997253418","34.85861206054688","-116.88","34.86"
